"","synth_XOE_001","synth_XOE_002","synth_XOE_003","synth_XOE_004","synth_XOE_005","synth_XOE_006","synth_XOE_007","synth_XOE_008","synth_XOE_009","synth_XOE_010","synth_XOE_011","synth_XOE_012","synth_XOE_013","synth_XOE_014","synth_XOE_015","synth_XOE_016","synth_XOE_017","synth_XOE_018","synth_XOE_019","synth_XOE_020","synth_XOE_021","synth_XOE_022","synth_XOE_023","synth_XOE_024","synth_XOE_025","synth_XOE_026","synth_XOE_027","synth_XOE_028","synth_XOE_029","synth_XOE_030","synth_XOE_031","synth_XOE_032","synth_XOE_033","synth_XOE_034","synth_XOE_035","synth_XOE_036","synth_XOE_037","synth_XOE_038","synth_XOE_039","synth_XOE_040","synth_XOE_041","synth_XOE_042","synth_XOE_043","synth_XOE_044","synth_XOE_045","synth_XOE_046","synth_XOE_047","synth_XOE_048","synth_XOE_049","synth_XOE_050","synth_XOE_051","synth_XOE_052","synth_XOE_053","synth_XOE_054","synth_XOE_055","synth_XOE_056","synth_XOE_057","synth_XOE_058","synth_XOE_059","synth_XOE_060","synth_XOE_061","synth_XOE_062","synth_XOE_063","synth_XOE_064","synth_XOE_065","synth_XOE_066","synth_XOE_067","synth_XOE_068","synth_XOE_069","synth_XOE_070","synth_XOE_071","synth_XOE_072","synth_XOE_073","synth_XOE_074","synth_XOE_075","synth_XOE_076","synth_XOE_077","synth_XOE_078","synth_XOE_079","synth_XOE_080","synth_XOE_081","synth_XOE_082","synth_XOE_083","synth_XOE_084","synth_XOE_085","synth_XOE_086","synth_XOE_087","synth_XOE_088","synth_XOE_089","synth_XOE_090","synth_XOE_091","synth_XOE_092","synth_XOE_093","synth_XOE_094","synth_XOE_095","synth_XOE_096","synth_XOE_097","synth_XOE_098","synth_XOE_099","synth_XOE_100"
"cg26724186",0.938403560640669,0.92893925100545,0.939473057298488,0.938394248701374,0.94411978034947,0.95126764941557,0.960112988431358,0.939147232947328,0.933392045816419,0.959459151891928,0.918581821408682,0.945174798971,0.860438720939392,0.941430230352724,0.952912589725423,0.948930659907145,0.94783711398316,0.950083371066921,0.941056539637451,0.943700991350228,0.920344786596872,0.938181438863331,0.951923338925151,0.948582655868279,0.964944041260712,0.947708984642985,0.954157058393664,0.94120721527758,0.955518535744585,0.952967384172676,0.948086082632964,0.960789986883626,0.936501103690058,0.945153888421197,0.95430655477846,0.955917751091603,0.94748385658337,0.950738531154243,0.953893812213705,0.930434768341103,0.94354918849369,0.955354037356077,0.946250626898783,0.958387352978527,0.957259926853343,0.945619436112465,0.948671671588865,0.908836475760678,0.956463805656671,0.945985934819924,0.960214574755988,0.921767887392859,0.957234045833398,0.934827187811108,0.914304243445211,0.856973476655394,0.948485356309565,0.968756025178114,0.946410854731967,0.948358314453662,0.954256148817594,0.953616407680899,0.932511773543557,0.945702464375367,0.95798902568009,0.946982825327444,0.955033245253349,0.953616407680899,0.956107006276753,0.942995406916522,0.953208999685413,0.955817542189448,0.946155939178777,0.93484009746629,0.947670391038901,0.956386553405898,0.948746327511685,0.949660302549873,0.951734993990009,0.942382946219814,0.937997479611774,0.945287695206224,0.961382192795508,0.951401392644171,0.968190272452286,0.954676470137766,0.95163535497094,0.94358381624692,0.950738531154243,0.937179135908671,0.963952179436041,0.94811042022821,0.932208799889635,0.954019892106424,0.949943831287947,0.930909006841949,0.940358086053664,0.955075929212365,0.941759785128196,0.947913582942643
"cg24133276",0.0265483921234354,0.0219320757309759,0.0230535879111521,0.0167805664425218,0.0196557255980049,0.0233554121334958,0.0235953798752821,0.0216812787428036,0.0239399946600471,0.0247841063977406,0.0195344181655237,0.0230302473989359,0.0232177901838831,0.02465386757425,0.0224143763863762,0.0228567387825336,0.0233721630946626,0.0184553749391454,0.023056622659983,0.0215115144344943,0.0201617285512825,0.0206637656259094,0.0201900190637044,0.0189105257084809,0.0251114861955636,0.0274362862707048,0.0195182920763058,0.0180936140073329,0.0273564507929978,0.0316841353332973,0.0215062494249674,0.0187085373843565,0.0245198484809656,0.0224339899162456,0.0175763987879062,0.0185682366637039,0.0187297620383401,0.0213454343080039,0.0287034169488888,0.0168384334794997,0.01925100495402,0.0226842646988889,0.0227130133404427,0.0239110125253386,0.0179013035982528,0.0179013035982528,0.0265714685268616,0.0214318116715936,0.0202368897215808,0.0252123058054151,0.0247661477269114,0.027666501409574,0.024238116272272,0.0285574781421149,0.0215705029165388,0.0200248660433635,0.0193833884160772,0.0207647117598564,0.0202973697182605,0.025148854615936,0.0182062500152566,0.0215808109197896,0.0219714765303815,0.0194403013421435,0.0264992791760227,0.0230302473989359,0.0204980833473039,0.023538001522338,0.0165753884566763,0.0231307232151869,0.0157991560826717,0.0187297620383401,0.0198547951852316,0.0207005257233814,0.0191976548138182,0.0233937231136734,0.020112648848557,0.0205893703852542,0.0287846098187451,0.0281543969415612,0.0246000325886886,0.0164837261117947,0.0220133056054109,0.0214502259655066,0.0174884052998891,0.0199740722943595,0.0254796476321998,0.0189048300839464,0.0206224881693794,0.0248346286419825,0.0261891672141061,0.0159217294117201,0.0230240235016311,0.0214452259321389,0.0217707983449354,0.0198865815645202,0.0215252691039049,0.0216675269329538,0.0211476238391134,0.0194578467241309
"cg00617867",0.935978371898043,0.853317668400766,0.938653212768801,0.910297840353206,0.876363949222203,0.888033348096915,0.918816808988369,0.906479637096721,0.950841561206175,0.919711545026344,0.928779821050116,0.925304888561607,0.922696032425773,0.906970119580222,0.940216046511872,0.919258227701163,0.944404637371329,0.937159534784586,0.89534665255877,0.932142285452492,0.884133919546673,0.905345725328587,0.910974502887183,0.930185208774084,0.909771697194196,0.96102539562456,0.910675004107631,0.936431853123914,0.911337011755893,0.936953703773625,0.915995277956198,0.952393122303613,0.926089014923514,0.955253349071387,0.918655099095505,0.947975728074009,0.925734651232938,0.938867800148065,0.936737922548216,0.923542894786758,0.813281377024987,0.950413604435918,0.944044837946085,0.945364876095704,0.898048647609256,0.889793884716345,0.93475555900864,0.85842850709249,0.916146413808332,0.932383342171124,0.93642304410059,0.922268639603444,0.941855191843814,0.924012008271254,0.939660023878529,0.937429891185103,0.917558755193109,0.926063709804722,0.932142285452492,0.935727583956882,0.935697162065175,0.945636604139298,0.937568126508462,0.956309487749031,0.885833768317716,0.96020049783837,0.948901227794712,0.942648804394115,0.926506225028943,0.930595813807987,0.927303112167426,0.946597523984594,0.930589446567297,0.932142285452492,0.926206423428299,0.915565212807823,0.92224571049434,0.914867075925222,0.926696440481683,0.925734651232938,0.913067027604188,0.926206423428299,0.936186137883365,0.916728815368625,0.912256831824606,0.922057650120697,0.932930015693636,0.954343001759296,0.911402080815123,0.942917911921407,0.948275316720405,0.930426226958188,0.90156344174365,0.930595813807987,0.923504973490243,0.938814869157717,0.889849356606737,0.945329883772954,0.927871807543747,0.937665008961842
"cg13773083",0.25262776683026,0.104623871487523,0.207499222952564,0.218318056165228,0.102216301526013,0.109531822724505,0.188506465702115,0.153104838628211,0.253578568797967,0.182935671222604,0.241876431657639,0.216916319373665,0.274906530009408,0.273400139311166,0.105135710454793,0.291844575974685,0.127352909233285,0.181532037609644,0.273161007099306,0.173978176052369,0.194069907355897,0.195855730100955,0.235354007630942,0.216104388118721,0.273921248367169,0.24913473710151,0.293285681245601,0.146341291219848,0.227853172813161,0.233703184911453,0.314391978586156,0.165561724606228,0.237999336896663,0.276511681538484,0.270813575440465,0.233703184911453,0.249097432029779,0.292152680820792,0.193105763156409,0.215459448687094,0.245963872698495,0.196565977211671,0.260442992666949,0.168785299165618,0.25177868234525,0.231359186702754,0.202169096299339,0.178790539394437,0.146341291219848,0.216788585389782,0.238030211995345,0.257088783091509,0.25262776683026,0.173046064768672,0.246135341240712,0.208143735106679,0.285084353371595,0.10720561786842,0.254359897855838,0.244668669091063,0.205301028713608,0.192419698154085,0.26469174705093,0.314391978586156,0.173641329953231,0.292674559474332,0.225942892093154,0.209588509584757,0.223513845198742,0.211939607023793,0.279083635391955,0.281183130685468,0.276564441981178,0.277290943599376,0.251145910382171,0.250797559227333,0.252598104861498,0.220590820525385,0.259394870579858,0.254280483594149,0.283644100498626,0.206261096867034,0.240035842355542,0.112867716440112,0.258425721292864,0.144260581097433,0.264675697552508,0.271696934585564,0.257528995464969,0.259373884644682,0.174195656231197,0.112867716440112,0.248045051886191,0.244638265180103,0.198944872642375,0.230426033296029,0.226826051260594,0.0871220477306579,0.227638303252165,0.203131488195417
"cg17236668",0.945437348999382,0.938210892362929,0.911624116052744,0.93924653182703,0.944258639296393,0.94365439477313,0.933774633918019,0.926359714603774,0.951504797510337,0.942429698608612,0.930755348679386,0.958872013771112,0.931352446953001,0.942321624057253,0.950886991274649,0.95636570271852,0.969324991614858,0.952023456914922,0.94365439477313,0.939419485285427,0.937053622104765,0.937610109081003,0.94013599701207,0.969647579856602,0.938109785934974,0.951807734781142,0.948755093337536,0.938631819768065,0.921868225441819,0.915395398257313,0.953628128608308,0.927325659660174,0.91755028734728,0.946467431397657,0.940893618962918,0.930618497794579,0.947605858061374,0.941103882651351,0.923912905933242,0.940031709389731,0.926587162616099,0.946906686267835,0.952976402336742,0.95534757465338,0.95021449305658,0.954479282294056,0.934459928482766,0.945878004908106,0.945603268660453,0.958139860015369,0.952759774046697,0.956646142462557,0.935038770166068,0.914642074933449,0.894559921200553,0.938404133062668,0.958554235811802,0.955974387908272,0.941437685391571,0.930347896554711,0.944728587296407,0.939658187299853,0.945250251460438,0.963145032954838,0.950341308109363,0.937881625976627,0.948096279079475,0.923332080460492,0.944961221485027,0.965033050453281,0.930618497794579,0.928508600639087,0.962058198670455,0.942431795851399,0.949128906538587,0.929633996234095,0.952692589601766,0.922381606546883,0.945026481397408,0.932533417119337,0.945409228613647,0.941708171575851,0.929920647245138,0.952754514467415,0.94313584657093,0.95589389734844,0.947778674897752,0.941098204158295,0.941593862860117,0.937541670645534,0.942551227091087,0.94469083302533,0.950383048221468,0.948278646062768,0.947088370258602,0.933370107117217,0.947699756247374,0.93082051993437,0.940806608642093,0.939852357661791
"cg19607165",0.702446363468952,0.644647638563436,0.807806879249832,0.457235123728885,0.780118695825251,0.721361362123364,0.749733283966944,0.758923096595005,0.611900201747468,0.781881789075692,0.892591719544316,0.704439141944646,0.692341090317335,0.567446538823663,0.654014883400524,0.721951333724757,0.704108538658902,0.669615168313713,0.478961786545068,0.754130976789669,0.65858477206889,0.710795857245248,0.699440448073116,0.830916457411205,0.84687403460349,0.738546922389538,0.835776338332229,0.866350883523779,0.608982786233178,0.768647404655808,0.793010442401947,0.698267260446303,0.573226347710068,0.457235123728885,0.510701423998583,0.740050514013259,0.719574006534342,0.562993065762028,0.740670578796115,0.846669552882659,0.787322460038074,0.666070107952244,0.717931002283037,0.663805902707709,0.744413507470864,0.676607656495111,0.825105235257015,0.9050115079122,0.690235345313208,0.688174523748459,0.864943510343116,0.868917968593069,0.79382274169729,0.601459481146994,0.739677802516233,0.750352503418909,0.786557406041085,0.60660074128378,0.859909503374414,0.746527296837182,0.76375681415929,0.818363263194911,0.761064330631237,0.812944401040583,0.674875461309629,0.745986199623494,0.578245395607798,0.765256227078335,0.804072376079452,0.541292142062211,0.574183197376439,0.468711933429199,0.549247912953803,0.805227353022008,0.766480803703667,0.667943240568215,0.649534931403143,0.752189704265696,0.635241524361028,0.846948342565506,0.713479263888903,0.545493370160096,0.875131564544667,0.82169412279528,0.698607307085924,0.461415675267305,0.480536872791851,0.67814331697302,0.789819438376979,0.707954583414885,0.696496107268718,0.650098838475813,0.644647638563436,0.887001216813041,0.769664476694496,0.526439111005304,0.692633305451738,0.614054126539954,0.873330616947141,0.688945802786729
"cg11073926",0.0733418458429391,0.0736556770724135,0.0867851223718122,0.0714448568622498,0.110418819764261,0.0866426758460987,0.138822660848062,0.0444415241191861,0.112264113653921,0.0940403317990859,0.106562758754807,0.0968298550366118,0.0752007897174487,0.113094369523849,0.0719689464496393,0.071411547431421,0.0782928782427237,0.091170245562412,0.0995138177111788,0.097756955628702,0.065764218064696,0.167759628744077,0.132342129500718,0.303468714697091,0.0724816459120169,0.0609763830603696,0.0674133412104271,0.192202736324016,0.106325816341235,0.155928525864459,0.0618482379276836,0.0374267955149742,0.0899315692402902,0.096125972603016,0.0883275547655165,0.100894322304957,0.135985004072104,0.078228372474057,0.0858817519982998,0.0722606767132068,0.076452689359214,0.0784050770172499,0.0668205281671668,0.0696914862543783,0.162738120990065,0.167536044048841,0.0548865889842687,0.125930588831295,0.221657328740295,0.105010896690907,0.0656113022357255,0.050639049810775,0.12043731187086,0.100435592320715,0.0784834074803602,0.130587292885244,0.118327385862942,0.0937776907589085,0.143962708491539,0.0606472404064201,0.130234423681541,0.109312144639345,0.150132198643424,0.0773761766702203,0.0796378806834101,0.0894459995006246,0.0737315560317234,0.0817168978241428,0.0571419794389784,0.148714819955972,0.0433105259318952,0.105955401948689,0.0707472566364956,0.149281298390888,0.11375722042861,0.104252824548855,0.0477039862845737,0.0980426138029104,0.127207930020247,0.0742023765595123,0.100435592320715,0.0598476957433432,0.116982655375642,0.0980889463828298,0.0543203048211014,0.103315391404011,0.0597639123728904,0.160013771481848,0.0668205281671668,0.100856884018621,0.0571419794389784,0.0696254750762582,0.0906412863899429,0.0968964914834115,0.0947889401380902,0.128673501380319,0.0742023765595123,0.0785880551761055,0.233815998493001,0.104994723713312
"cg08770523",0.026828038873196,0.0271290879229598,0.0276482307975129,0.0289277453259383,0.0250243149360999,0.0278588626850018,0.0256948328336974,0.0280864934956092,0.0271758112348264,0.0232817572737171,0.0288317667508718,0.0299362345565889,0.0258580055469257,0.0251681955520375,0.0259321623547826,0.0278227652101434,0.0213722760443922,0.0221767368093719,0.0348600567401055,0.0322740682029843,0.0258607225976723,0.0256625755109034,0.0227542892331486,0.0245002061967771,0.0197947454680804,0.0350822158952405,0.0222300227177072,0.0271112527916493,0.0260263351214594,0.0250250854660015,0.026512194866754,0.0253043732251823,0.033309322516681,0.0241450049259893,0.0311843413242106,0.0293078988075455,0.0275100047475015,0.0249422732240376,0.026904959965986,0.0233657432769685,0.0306024904541245,0.0255911142379159,0.0255131277481446,0.0254285186641943,0.0206428612953417,0.0281989277358508,0.0267707581358625,0.0289845471631393,0.0237809266265481,0.0246807565681246,0.0268449666259946,0.0250429505972888,0.0270615728117237,0.0261259560891284,0.0243937706272851,0.0214204687540341,0.0358966429700745,0.0249174149016028,0.0262336565402688,0.0284948859747072,0.0260201603090873,0.0351303842098655,0.025716590341814,0.018747290315008,0.0257794075305023,0.0219761711422221,0.0282147583317654,0.0232440079651836,0.0240460075070155,0.0229186137583751,0.0262761784689539,0.0234388288804312,0.0255148775953853,0.0266344198556103,0.0330906322646006,0.0273097795789413,0.028632398998199,0.0269372520598713,0.0327206821300822,0.0247737007809709,0.0242261559521445,0.0254500299748137,0.0254099301093151,0.0264551923875087,0.0253567680733974,0.0382238779377049,0.0292587594357502,0.0245875559970859,0.0310594468540379,0.0250497149879751,0.0246063754272178,0.0221629146502632,0.0290720198662412,0.0282439921812289,0.0309535841034992,0.0237332668071627,0.0225742629574019,0.0331005049033581,0.0259903346697711,0.0312222654570936
"cg24040570",0.0243955890253305,0.0190832966203085,0.0210837077778063,0.0190145367197972,0.0229032562417126,0.0214751541725456,0.0221281238116231,0.0212624810570843,0.0224569099560586,0.024511309538206,0.0216473836798421,0.0194658143411878,0.0239531567978806,0.0230957244582674,0.0263216236078998,0.0164065391696115,0.0225629638875085,0.0205276756479972,0.019790543786881,0.0171656556674262,0.0202163498367243,0.0447627326681087,0.0235272060275418,0.0248276167408676,0.0281716355724107,0.0258133370550248,0.0308489370111591,0.0283859999817871,0.0188695749982032,0.0251251049593277,0.0189216884519643,0.0262419314669787,0.0227912349453074,0.0326403188309536,0.0199770259477838,0.0245103645015207,0.0238639965314512,0.0224534574853318,0.019785520981859,0.0244577720772813,0.0190832966203085,0.0187993007778697,0.0185298545379368,0.02728611290846,0.0315281273314252,0.0245708800511226,0.0240949065255361,0.0242760850471246,0.0242829143806172,0.0234957397953297,0.0223444910649196,0.0210429544754109,0.0207098752732634,0.0261663536385558,0.0253595965660865,0.0187881675894765,0.0278890822450345,0.024516824950872,0.0225840853358268,0.0207176643394914,0.0230641352812843,0.0151086243144791,0.0175469022412601,0.0255691793300026,0.0258918260389211,0.024134788904675,0.0236020673731516,0.0235916885732147,0.0227964285215845,0.0224949213008161,NA,0.0240069873491436,0.0239406817244625,0.0182652848661022,0.0238193254406938,0.0265034319383343,0.0177236675616528,0.0327043282865183,0.0193570203823981,0.0185298545379368,0.0222737759158723,0.0186860107559291,0.0278404461304297,0.0251148339540249,0.0220945520709716,0.0179808510296562,0.0221660849072172,0.0228887102313145,0.0204734062348677,0.0258354893829675,0.0225991160113363,0.0201055476022184,0.0218881109245243,0.0209638830656992,0.0180055369149895,0.0256132824362894,0.0252726854885202,0.0234957397953297,0.0205779315458267,0.020420916613497
"cg24652288",0.730066041384595,0.79191866566365,0.671142504270619,0.831691944731955,0.864755472699689,0.799034752730501,0.791238552554564,0.697507998968772,0.732568752554697,0.802146723180954,0.773052993759704,0.68644075069754,0.76580006254278,0.803105369398793,0.801265640130995,0.832957718926605,0.79264111029306,0.794901649139337,0.811386537687372,0.831800321088868,0.802679076166845,0.818020715481577,0.789684116904903,0.767229253959357,0.838509072606596,0.788324710821429,0.817639490322048,0.785708331083217,0.837022187761148,0.816275736231049,0.709753840345855,0.814476567062381,0.706683699654027,0.738556140054935,0.753445535093136,0.769175944696278,0.810157765796121,0.82282386465098,0.741704673344714,0.781631605111879,0.80390811137023,0.840360038841355,0.782116183587101,0.810157765796121,0.81960529245545,0.797489471112597,0.788904143650773,0.749846983636501,0.867296975018347,0.803946325879193,0.768149740875576,0.804335807084909,0.797518653914976,0.620680856283611,0.784644267088997,0.68050528524805,0.638743928495633,0.777764222085421,0.707847450219118,0.777097420696898,0.808228454462469,0.749603527947145,0.782777452469032,0.671142504270619,0.79313688789041,0.833017334504676,0.821458802597075,0.826062270391625,0.861943545249148,0.804601735667091,0.828422049261588,0.605924793909986,0.695847773953914,0.796373905660166,0.810462338080333,0.707872596737813,0.788799376872223,0.714391237600303,0.855942688253267,0.682443801096734,0.679193419125778,0.671751250831977,0.825353455278421,0.788258459868294,0.73861348420192,0.795383609248787,0.766518413993721,0.682174530421864,0.787290405627006,0.806034531370813,0.65758572328647,0.789211882683289,0.741704673344714,0.788101041319261,0.770654516694058,0.86688822064554,0.831691944731955,0.821364058455269,0.775993039206448,0.855942688253267
"cg15998406",0.571766602046559,0.473117550803253,0.352882746464262,0.443235517980763,0.48712362046742,0.484846771549833,0.441397919835288,0.299636330004604,0.431235301530752,0.441002477223431,0.489145797717857,0.552294473743107,0.521359388479647,0.571766602046559,0.502476958256296,0.466817129728484,0.437025424401188,0.515796803364121,0.529831539466511,0.48457650463739,0.529831539466511,0.42594357479216,0.434486111713416,0.430034801699363,0.457857403950749,0.424735803907535,0.424078017061242,0.508389953522048,0.454195112030374,0.48424658234226,0.484613180351263,0.469706343924015,0.419380386544718,0.482464910249406,0.457058000330388,0.472155080477019,0.42960440078387,0.459034929869149,0.484335260950198,0.46957508940886,0.474037428420234,0.481380489447662,0.522972061213072,0.497814963030135,0.425549397489783,0.467530994222257,0.328457176799921,0.512419127212002,0.457909461507165,0.355496538850823,0.429413258104369,0.436017673753682,0.407411226326724,0.503857807354321,0.4641972369493,0.510315738406436,0.572352401438459,0.544553759005493,0.522010436784493,0.459034929869149,0.489994989096488,0.456505591362978,0.456322259160289,0.520382302288989,0.480693903217189,0.439829291110572,0.53564404455107,0.427867211231174,0.441343592494891,0.361940143110161,0.410435262383823,0.439616237414577,0.489145797717857,0.499720834781923,0.461494881155238,0.420128018713413,0.473117550803253,0.485619281569507,0.504488859437538,0.438944857304404,0.451522341054591,0.515062252895203,0.515062252895203,0.480477519268833,0.381936769012525,0.331751697474673,0.452107208844247,0.496184888174473,0.42703973700891,0.412696793808881,0.461616399616714,0.463746155238129,0.388783860284215,0.465799973421559,0.506068792045008,0.423469320273472,0.423891814454245,0.544553759005493,0.501585437143142,0.563715352905992
"cg11890956",0.0201240988265308,0.0189806204147658,0.0190260640012575,0.0207958703277507,0.0209792097942509,0.018836592791184,0.0133420607583284,0.0135925801700574,0.0137202469409198,0.0189461141856239,0.0155316951383344,0.0189620258296571,0.0195467327097689,0.0210821731225412,0.0399526275335334,0.013518398615952,0.0198394707240019,0.0160720074582795,0.0284230419432475,0.0276904999209234,0.0206854174455228,0.0206744714978653,0.0230807853398253,0.0191028121289252,0.0167744348509158,0.0276904999209234,0.0224725441995689,0.02010559918899,0.0152730676661008,0.0188112222844953,0.0178777716534946,0.0193624205571199,0.0151697816107788,0.0297404779656634,0.0291056471505973,0.013518398615952,0.0143937522000791,0.0264889105654375,0.0164043972282345,0.0212390808462559,0.0153589115490951,0.0158052000823822,0.0146996710403418,0.0177833258807945,0.0165842439214136,0.0274527066251972,0.02010559918899,0.0271668854527151,0.0193040353325283,0.0189781726117457,0.0171959368750355,0.0143544589200139,0.0203948119488922,0.030876188897898,0.0141523263577877,0.0235773511561655,0.0177821510173456,0.0275339058435856,0.0305017715502071,0.0144147881781149,0.013443809894532,0.0244786941005234,0.0160473148695662,0.0182943626315946,0.0200704706588288,0.0174690972903308,0.0190197468345931,0.0209705090955351,0.0159262129280421,0.0170872106308827,0.0154639037887343,0.0196309386461345,0.0154639037887343,0.0217998284704891,0.0310026858816578,0.0154820556018037,0.0249600440093063,0.0514311953381234,0.0158083610175836,0.0196309386461345,0.0153902763225729,0.0155988164569152,0.0157374912592529,0.0167744348509158,0.0192061412560248,0.0147293854630186,0.0171807949322289,0.0198806479283729,0.0236812589622405,0.0175046992631993,0.0455894325319013,0.0236075561309138,0.0189790980484779,0.026542308529925,0.0153184564738799,0.0183449963296861,0.0189461141856239,0.022155977383871,0.018836592791184,0.0295456418600441
"cg09387925",0.0267023032207283,0.0201160783142135,0.0216687158726467,0.0278457315266243,0.0189518237607238,0.0237123672923506,0.0234871556283455,0.0217823549781722,0.023510955578632,0.0246330877369675,0.0273898569696548,0.0247059903029647,0.0213032376358754,0.0219442387494712,0.0225106182001682,0.0220559822705825,0.0238269688949047,0.0234973949832662,0.0202889516377444,0.0188297792087954,0.0230329945173296,0.0214870409653981,0.0212672999745514,0.0214417929799447,0.0239256561809197,0.0199797561480889,0.0253726096141686,0.0212742640437917,0.0239256561809197,0.0208136022965603,0.0299415648046701,0.0213114150993399,0.0216967495138547,0.0204501733685124,0.0259336209880137,0.0217870996893553,0.0228133135244939,0.0232602577384679,0.0214678211491013,0.0251294187503998,0.0237201957161944,0.0210022335874809,0.0201549852498873,0.0262446917219149,0.018419664199771,0.0309566838192328,0.022754356544576,0.0238301163158778,0.0290250535819231,0.0223105988870763,0.0234973949832662,0.018995057093932,0.0244247290228049,0.0214417929799447,0.0258476981576836,0.0219648143354348,0.0245456802757427,0.0249773844886956,0.0263258397850031,0.0256847359900582,0.0264776014307977,0.0215136134232151,0.0184862282451495,0.0234385775640972,0.0238162492470195,0.0232602577384679,0.0278673822471375,0.0222793613071029,0.0233911168953175,0.0204875492371836,0.0209278181967597,0.0260023141434502,0.022668534135788,0.022262500829431,0.0224342202735973,0.0208783604007382,0.023628150949467,0.0282560202602257,0.0309693735397257,0.020791019779898,0.0278673822471375,0.0191382879782017,0.0270487801144655,0.0265191534557547,0.016972458805765,0.0187905594471665,0.0221762315406157,0.0213114150993399,0.0216622498881952,0.0228395162613206,0.0243568199078366,0.0209442108288289,0.027470882230868,0.022071087808115,0.0195975686573791,0.0223997572130651,0.0221668995334293,0.0302635195067121,0.0197690173443899,0.0266830676016491
"cg01675618",0.0400785847327184,0.0375252707699935,0.027536319837796,0.0320861543679653,0.0400357666930745,0.0775066303418581,0.0386232372662037,0.0315010430238797,0.0392282698404305,0.0302028064164541,0.0386753886173652,0.0605536039406313,0.0365022625981866,0.0389479100543846,0.0400729361691909,0.0320861543679653,0.0310347321690225,0.0337745576066502,0.0498719524574051,0.0411607469146026,0.0555454022497553,0.0326308445479831,0.0417411515620745,0.0369894135497345,0.0349751358668851,0.0410018150532636,0.0625056394939038,0.0343421445939696,0.0424999491257174,0.0560680233721527,0.0462828292727975,0.0295825672704406,0.0357206094309877,0.099351170962621,0.0351920569931061,0.0592001296362578,0.0649796701140121,0.0468019562942641,0.0344669550465696,0.0467080165442197,0.0398337476366299,0.0326498554600534,0.0347654042384213,0.0379205775813666,0.0282837375389441,0.033904271891008,0.0376648133658887,0.0367461086232802,0.0323455622608095,0.0317049143924765,0.0557157392054104,0.0394746026083636,0.0429681348936819,0.0390732845725915,0.0374937506779029,0.0632699017290029,0.0392838704584847,0.0400485834403649,0.0359871697168353,0.051334943127945,0.0429271182576668,0.0380099748877894,0.0318704970162204,0.0319291146363452,0.0404820347335954,0.0453789601383996,0.0436978954331515,0.0348263019833401,0.0422785164256224,0.0343213294220107,0.0311357202815088,0.0511031541697072,0.0373164125273922,0.0376430628095436,0.0383470645833204,0.0393384655816518,0.0406937242158629,0.0374540971251051,0.0318404486183151,0.0364586866369145,0.0367461086232802,0.0461737806864557,0.0409909663826896,0.0346599711306452,0.0466449181853995,0.057359969870173,0.036044006048842,0.0409909663826896,0.0426932240958348,0.0346657172018645,0.0457008710875043,0.0310043976272485,0.047694130903521,NA,0.0384560834652834,0.0381493103065366,0.0416691941308374,0.0538486220719166,0.0350245316649359,0.0317440530237493
